,stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
160,8502033,Birrwil,47.2878455034401,8.19899546452291,1.0,
161,8502034,Beinwil am See,47.2672213767866,8.202220416393349,1.0,
162,8502100,Safenwil,47.3217505631112,7.983507594138321,1.0,
163,8502103,Suhr,47.3716304912769,8.08227735964101,1.0,
164,8502104,Hunzenschwil,47.3882851782416,8.125674971022871,1.0,
165,8502105,Othmarsingen,47.4074273087305,8.21478784721993,1.0,
166,8502106,Mägenwil,47.414503514588795,8.23513468840807,1.0,
167,8502110,Dulliken,47.35426460009789,7.946488021274611,1.0,
168,8502111,Däniken,47.3563884864263,7.97875550628467,1.0,
169,8502112,Schönenwerd SO,47.371423643247006,8.000153376355371,1.0,
170,8502113,Aarau,47.391356414000704,8.05124954972321,1.0,
171,8502114,Rupperswil,47.4032869227096,8.126941595573651,1.0,
172,8502115,Wildegg,47.415275517324105,8.16299997108323,1.0,
173,8502116,Schinznach Bad,47.4517777112922,8.16692560887538,1.0,
174,8502119,Lenzburg,47.3911922138451,8.17037513956688,1.0,
175,8502128,Holderbank AG,47.4286348425524,8.16660221537305,1.0,
176,8502200,Ebikon,47.0842581073644,8.34234861758266,1.0,
177,8502201,Gisikon-Root,47.121325410328595,8.394774297571171,1.0,
178,8502202,Rotkreuz,47.1417619176042,8.43047334696705,1.0,
179,8502203,Cham,47.178245744306004,8.45748568756429,1.0,
180,8502204,Zug,47.17362328051121,8.51529227610542,1.0,
181,8502205,Walchwil,47.098685748899705,8.51692720992275,1.0,
182,8502206,Baar,47.1953642842458,8.52325134952383,1.0,
183,8502208,Horgen Oberdorf,47.2587475534877,8.589798545780669,1.0,
184,8502209,Oberrieden Dorf,47.2767238569466,8.577635356832,1.0,
185,8502211,Hendschiken,47.38942246858629,8.20737674612491,1.0,
186,8502212,Dottikon-Dintikon,47.373644175291396,8.234685530765951,1.0,
187,8502213,Wohlen AG,47.3484645553017,8.26978270892138,1.0,
188,8502214,Boswil-Bünzen,47.3051723292363,8.31527339491553,1.0,
189,8502215,Muri AG,47.276662909977105,8.3397974021754,1.0,
190,8502216,Benzenschwil,47.2468453333424,8.36559701713891,1.0,
191,8502217,Mühlau,47.225015615169,8.38851304003999,1.0,
192,8502218,Sins,47.1883075236394,8.39781060323192,1.0,
193,8502219,Oberrüti,47.1659223516173,8.40476356353197,1.0,
194,8502220,Urdorf,47.3908820565997,8.434713395108691,1.0,
195,8502221,Birmensdorf ZH,47.3574351840587,8.43754308825406,1.0,
196,8502222,Bonstetten-Wettswil,47.3258973534906,8.468175639446791,1.0,
197,8502223,Hedingen,47.2987820476816,8.44595131931459,1.0,
198,8502224,Affoltern am Albis,47.27606562596171,8.44658014001356,1.0,
199,8502226,Knonau,47.220256897127705,8.46671138553348,1.0,
200,8502227,Steinhausen,47.194582959025205,8.47842541684003,1.0,
201,8502229,Urdorf Weihermatt,47.38097430901689,8.43032961652157,1.0,
202,8502230,Zug Chollermüli,47.1804743974658,8.485764652712309,1.0,
203,8502231,Zug Oberwil,47.147676283043296,8.50992035070564,1.0,
204,8502237,Lupfig,47.4451743129106,8.21496751027678,1.0,
205,8502247,Birr,47.43584187837621,8.21765347297667,1.0,
206,8502306,Hünenberg Chämleten,47.169153091366795,8.449894923412419,1.0,
207,8503000,Zürich HB,47.378176203946104,8.540193575784679,1.0,
208,8503001,Zürich Altstetten,47.391484124879206,8.488935705665691,1.0,
209,8503003,Zürich Stadelhofen,47.3666111556789,8.548467059552571,1.0,
210,8503004,Zürich Tiefenbrunnen,47.3501261233109,8.56137585018717,1.0,
211,8503006,Zürich Oerlikon,47.411530894433,8.54411023042399,1.0,
212,8503007,Zürich Seebach,47.41874635041571,8.54463125328885,1.0,
213,8503008,Zürich Affoltern,47.420910186609994,8.50856389462643,1.0,
214,8503009,Zürich Wollishofen,47.3474420259121,8.53359095844549,1.0,
215,8503010,Zürich Enge,47.3640982664424,8.53080618106433,1.0,
216,8503011,Zürich Wiedikon,47.3714723134447,8.52345796203921,1.0,
217,8503015,Zürich Wipkingen,47.393028793853,8.52935989345669,1.0,
218,8503016,Zürich Flughafen,47.450380557234,8.56238196330552,1.0,
219,8503020,Zürich Hardbrücke,47.385195516951,8.5171068729796,1.0,
220,8503100,Zollikon,47.337331309110205,8.569721199177799,1.0,
221,8503101,Küsnacht ZH,47.31915028034229,8.580617763575692,1.0,
222,8503102,Erlenbach ZH,47.3057875586685,8.59150534482073,1.0,
223,8503103,Herrliberg-Feldmeilen,47.28182486945521,8.612714568681751,1.0,
224,8503104,Meilen,47.269812023224205,8.64429035092294,1.0,
225,8503105,Uetikon,47.259028003873205,8.67877667468509,1.0,
226,8503107,Stäfa,47.2405211908615,8.72162631374356,1.0,
227,8503108,Uerikon,47.235855355945205,8.75260920789715,1.0,
228,8503109,Feldbach,47.2391977212626,8.78348430421664,1.0,
229,8503110,Rapperswil,47.224887501432505,8.816730952886529,1.0,
230,8503111,Winkel am Zürichsee,47.2972041566916,8.598979327985651,1.0,
231,8503115,Schmerikon,47.2251559298585,8.94336645850649,1.0,
232,8503116,Uznach,47.2242774317727,8.980673492261161,1.0,
233,8503120,Jona,47.2309695119999,8.834598443890151,1.0,
234,8503121,Rüti ZH,47.2604851026196,8.85406493609973,1.0,
235,8503122,Bubikon,47.2708421509248,8.822704749526759,1.0,
236,8503123,Wetzikon,47.3180358342644,8.79226982769655,1.0,
237,8503124,Aathal,47.3359554689044,8.76560783006017,1.0,
238,8503125,Uster,47.3503695721055,8.71868882276408,1.0,
239,8503126,Nänikon-Greifensee,47.36936120234329,8.68640337144833,1.0,
240,8503127,Schwerzenbach ZH,47.38438049736939,8.65866339547086,1.0,
241,8503128,Dübendorf,47.400076531596795,8.623404520564259,1.0,
242,8503129,Wallisellen,47.4127163152234,8.59190958669864,1.0,
243,8503130,Hinwil,47.3000492001759,8.83970087470466,1.0,
244,8503134,Bauma,47.368837974421204,8.87821165094023,1.0,
245,8503136,Fischenthal,47.333301091817205,8.923271145597939,1.0,
246,8503138,Wald,47.272682920912295,8.91399154871169,1.0,
247,8503139,Tann-Dürnten,47.2683734681527,8.852699496867679,1.0,
248,8503141,Küsnacht Goldbach,47.3268533221335,8.57595550725046,1.0,
249,8503147,Stettbach,47.397212551701706,8.59613166853459,1.0,
250,8503200,Kilchberg,47.3244298775167,8.54799993560477,1.0,
251,8503201,Rüschlikon,47.3071337287872,8.555150525267349,1.0,
252,8503202,Thalwil,47.2959734908807,8.56475351565593,1.0,
253,8503203,Oberrieden,47.279673606345995,8.57845282374066,1.0,
254,8503204,Horgen,47.2614849296062,8.59690421967904,1.0,
255,8503205,Au ZH,47.246814842663404,8.64370644598818,1.0,
256,8503206,Wädenswil,47.229304196344096,8.675192396700961,1.0,
257,8503207,Richterswil,47.2083704383218,8.707459881711019,1.0,
258,8503208,Bäch,47.200979720778896,8.727159935894509,1.0,
259,8503209,Pfäffikon SZ,47.2029999118124,8.77811237881686,1.0,
260,8503210,Freienbach SBB,47.20730858188811,8.756202469034129,1.0,
261,8503211,Altendorf,47.193966436473296,8.8228844125836,1.0,
262,8503220,Lachen,47.1900718017581,8.85269051371484,1.0,
263,8503221,Siebnen-Wangen,47.1826663239779,8.90069648250487,1.0,
264,8503222,Schübelbach-Buttikon,47.176383373345004,8.93875810109831,1.0,
