,stop_id,stop_name,hiking,shopping,sightseeing,discovering
0,8504104,Thörishaus Station,1,0,3,1
1,8504105,Niederwangen,1,0,3,1
2,8504106,Bern Bümpliz Süd,1,0,3,1
3,8504108,Bern Europaplatz,1,0,3,1
4,8504115,Thörishaus Dorf,1,0,3,1
5,8504117,Oberwangen,1,0,3,1
6,8504410,Zollikofen,1,0,3,1
7,8504411,Münchenbuchsee,0,0,3,1
